Adoption ID,Date,Quantity,Book Id,Book Title,Category
18,2/16/2016,598,698,Global Marketing Management,Business
19,5/17/2015,79,625,"Career Tool Kit, The: Skills for Success",Student Success
20,6/13/2015,587,637,Elementary Statistics Using Excel,Statistics
21,9/19/2015,519,639,An Introduction to Programming Using Visual Basic 2012(w/Visual Studio 2012 Express Edition DVD),Computer Science
22,1/7/2016,278,624,Precalculus,Mathematics
23,4/20/2015,271,790,Data Structures and Algorithm Analysis in C++,Computer Science
24,10/17/2015,696,629,Precalculus: Essentials,Mathematics
25,3/3/2016,228,547,"The Curious Writer, Brief Edition",English
26,9/14/2015,545,624,Precalculus,Mathematics
27,10/30/2015,511,621,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,Mathematics
28,4/25/2015,129,928,Human Resource Management,Business
29,12/25/2015,203,567,"Writing and Reading Across the Curriculum, Brief Edition",English
1,9/23/2015,330,560,Prose Reader,English
2,7/1/2015,665,551,Literature and the Writing Process,English
3,10/15/2015,104,630,World Myth,English
4,10/7/2015,70,558,"Strategies for Successful Writing, Concise Edition",English
5,7/12/2015,690,696,Entrepreneurial Finance,Business
6,7/13/2015,96,487,Business Statistics: A First Course,Statistics
7,8/14/2015,636,891,Marketing Plan Handbook,Business
8,6/1/2015,134,940,Microeconomics,Economics
9,4/2/2015,341,610,Cornerstones for College Success,Student Success
10,1/8/2016,172,630,World Myth,English
11,12/9/2015,54,644,"Developmental Mathematics: Prealgebra, Beginning, Intermediate Algebra",Mathematics
12,11/5/2015,310,937,Microeconomics,Economics
13,8/8/2015,216,482,Excursions in Modern Mathematics,Mathematics
14,9/15/2015,477,472,Basics of Web Design: HTML5 & CSS3,Computer Science
15,4/2/2015,384,638,C++ How to Program (Early Objects Version),Computer Science
16,2/1/2016,442,919,MIS Essentials,Business
17,9/4/2015,378,960,Customer Service: Career Success through Customer Loyalty,Business
18,12/25/2015,636,472,Basics of Web Design: HTML5 & CSS3,Computer Science
19,12/28/2015,332,911,Economics,Economics
20,5/20/2015,619,939,Macroeconomics,Economics
21,4/12/2015,683,685,Ownership Series: Ownership: Critical Thinking,Student Success
22,8/21/2015,85,616,Introductory and Intermediate Algebra 5e,Mathematics
23,5/16/2015,432,563,The Necessary Shakespeare,English
24,4/29/2015,555,939,Macroeconomics,Economics
25,2/16/2016,602,629,Precalculus: Essentials,Mathematics
26,2/24/2016,348,480,Fundamentals of Statistics,Statistics
27,6/15/2015,190,568,Reading Rhetorically,English
28,2/25/2016,651,548,"The Curious Writer, Concise Edition",English
29,1/1/2016,673,613,Business Math,Business
30,3/29/2015,353,596,Precalculus: A Unit Circle Approach,Mathematics
31,2/6/2016,255,552,The Prentice Hall Guide for College Writers,English
32,11/10/2015,449,599,Analysis with an Introduction to Proof,Mathematics
33,9/20/2015,429,975,The Economics of Public Issues,Economics
34,10/10/2015,219,918,Fundamentals of Futures and Options Markets,Business
1,5/20/2015,665,613,Business Math,Business
2,12/5/2015,616,944,Principles of Operations Management,Business
3,9/12/2015,144,934,Economics Today: The Macro View,Economics
4,12/3/2015,65,940,Microeconomics,Economics
5,10/18/2015,214,694,Visual C# 2012 How to Program,Computer Science
6,10/8/2015,575,694,Visual C# 2012 How to Program,Computer Science
7,6/12/2015,525,786,Managerial Accounting: Decision Making and Motivating Performance,Business
8,4/25/2015,494,552,The Prentice Hall Guide for College Writers,English
9,10/26/2015,316,931,Business Communication,Business
10,4/20/2015,461,694,Visual C# 2012 How to Program,Computer Science
1,3/22/2015,515,626,Elementary & Intermediate Algebra,Mathematics
2,1/9/2016,457,596,Precalculus: A Unit Circle Approach,Mathematics
3,8/15/2015,486,686,Ownership Series: Ownership: Study Strategies,Student Success
4,11/1/2015,603,589,College Algebra with Modeling & Visualization,Mathematics
5,1/8/2016,277,574,Technical Communication,English
6,4/26/2015,143,947,Operations Management,Business
7,4/29/2015,416,472,Basics of Web Design: HTML5 & CSS3,Computer Science
8,10/12/2015,633,480,Fundamentals of Statistics,Statistics
9,5/14/2015,123,925,Guide to Managerial Communication,Business
10,7/19/2015,375,931,Business Communication,Business
11,12/14/2015,220,643,Engineering Vibration,Engineering
12,3/29/2015,31,627,Intermediate Algebra 10,Mathematics
13,11/8/2015,399,983,Electronic Commerce 2012,Business
14,3/18/2015,627,609,"Writing for Life: Paragraphs and Essays, 3E",Student Success
15,8/5/2015,696,551,Literature and the Writing Process,English
16,3/30/2015,407,473,Introduction to JavaScript Programming with XML and PHP,Computer Science
17,4/2/2015,393,947,Operations Management,Business
18,9/1/2015,338,571,Style: Lessons in Clarity and Grace 11E,English
19,2/18/2016,504,695,Aerodynamics for Engineers,Engineering
20,7/14/2015,168,571,Style: Lessons in Clarity and Grace 11E,English
21,7/9/2015,151,608,Basic Technical Mathematics with Calculus,Mathematics
22,11/21/2015,423,564,Read to Achieve: Gateway to Academic Reading,Student Success
23,6/2/2015,651,942,Employment Law,Business
24,11/28/2015,440,569,Building College Vocabulary Strategies,Student Success
25,7/20/2015,63,618,Bridging the Gap,Student Success
1,12/1/2015,142,981,Business Intelligence,Business
2,10/12/2015,233,704,Fundamentals of Communication Systems,Engineering
3,3/2/2016,142,958,Macroeconomics,Economics
4,5/27/2015,148,968,Principles of Microeconomics,Economics
5,6/2/2015,105,893,Manager's Bookshelf,Business
6,11/18/2015,384,478,Starting out with Visual C# 2012 (with CD-Rom),Computer Science
7,7/30/2015,520,697,"English for Careers: Business, Professional, and Technical",Business
8,1/20/2016,63,920,Business Communication Essentials,Business
9,3/27/2015,104,921,Digital Business Networks,Business
10,8/3/2015,138,973,The Economic Way of Thinking,Economics
11,8/5/2015,166,559,The Blair Reader,English
12,9/24/2015,389,932,Foundations of Finance,Business
13,7/24/2015,106,785,"Human Relations for Career and Personal Success: Concepts, Applications, & Skills",Business
14,1/4/2016,586,906,Database Systems,Computer Science
15,12/24/2015,294,478,Starting out with Visual C# 2012 (with CD-Rom),Computer Science
16,11/30/2015,233,676,International Monetary & Financial  Economics,Economics
17,5/4/2015,341,912,Fundamentals of Human Resource Management,Business
18,12/26/2015,169,585,College Algebra Essentials,Mathematics
19,12/20/2015,561,594,Elementary Algebra:  Concepts & Applications,Mathematics
20,12/8/2015,92,627,Intermediate Algebra 10,Mathematics
21,8/25/2015,146,685,Ownership Series: Ownership: Critical Thinking,Student Success
22,11/28/2015,265,628,Business Math Brief,Business
23,5/14/2015,622,970,E-Marketing,Business
24,3/10/2015,292,894,International Economics,Economics
1,8/18/2015,685,570,Basic College Vocabulary Strategies,Student Success
2,3/14/2015,672,563,The Necessary Shakespeare,English
3,12/26/2015,368,693,"Network Security Essentials: Applications and Standards, 5/e",Computer Science
4,1/11/2016,698,976,"The Economics of Women, Men and Work",Economics
5,1/19/2016,25,980,Hands-On Database,Computer Science
6,4/16/2015,115,704,Fundamentals of Communication Systems,Engineering
7,5/5/2015,238,608,Basic Technical Mathematics with Calculus,Mathematics
8,9/8/2015,684,652,"Career Adventure: Your Guide to Personal Assessment, Career Exploration, and Decision Making",Student Success
9,1/18/2016,45,892,Opportunities and Challenges of Workplace Diversity,Business
10,9/13/2015,413,488,Statistics for Business: Decision Making and Analysis,Statistics
11,10/28/2015,404,929,Principles of Marketing,Business
12,4/20/2015,101,789,Machine Design,Engineering
13,12/16/2015,55,701,Adaptive Filter Theory,Engineering
14,3/14/2015,74,490,Essential Statistics,Statistics
15,9/10/2015,78,955,Horngren's Financial & Managerial Accounting,Business
16,4/8/2015,606,981,Business Intelligence,Business
17,7/26/2015,136,617,"Developmental Mathematics: Basic Mathematics and Algebra, 3/E",Mathematics
18,5/26/2015,369,627,Intermediate Algebra 10,Mathematics
19,9/11/2015,182,934,Economics Today: The Macro View,Economics
20,3/26/2015,697,707,Managerial Economics,Economics
21,8/23/2015,372,897,Introduction to Management Accounting,Business
22,4/9/2015,617,600,Statistical Reasoning for Everyday Life,Statistics
23,10/31/2015,414,487,Business Statistics: A First Course,Statistics
24,9/26/2015,59,974,The Economics of Macro Issues,Economics
1,2/13/2016,252,632,Elementary and Intermediate Algebra: Concepts & Applications,Mathematics
2,4/9/2015,291,937,Microeconomics,Economics
3,12/16/2015,350,594,Elementary Algebra:  Concepts & Applications,Mathematics
4,4/14/2015,677,548,"The Curious Writer, Concise Edition",English
5,6/22/2015,611,569,Building College Vocabulary Strategies,Student Success
6,9/3/2015,308,788,Manufacturing Engineering & Technology,Engineering
7,6/20/2015,239,609,"Writing for Life: Paragraphs and Essays, 3E",Student Success
8,4/29/2015,473,920,Business Communication Essentials,Business
9,8/8/2015,163,948,"Integrated Advertising, Promotion, and Marketing Communications",Business
10,6/15/2015,78,592,Essential Math 4e,Mathematics
11,8/23/2015,661,914,Using MIS,Business
12,5/10/2015,533,624,Precalculus,Mathematics
13,7/13/2015,283,569,Building College Vocabulary Strategies,Student Success
14,11/1/2015,288,697,"English for Careers: Business, Professional, and Technical",Business
15,9/9/2015,578,932,Foundations of Finance,Business
1,10/22/2015,169,474,Starting Out with C++: Early Objects,Computer Science
2,7/22/2015,68,956,Comprehensive Assurance & Systems Tool (CAST): An Integrated Practice Set,Business
3,4/14/2015,501,484,A First Course in Probability,Statistics
4,11/17/2015,442,557,LB Brief with Tabs,Student Success
5,4/2/2015,193,596,Precalculus: A Unit Circle Approach,Mathematics
6,7/11/2015,178,951,Corporate Finance,Business
7,4/9/2015,501,958,Macroeconomics,Economics
8,9/30/2015,419,684,Ownership Series: Ownership: Effective Planning,Student Success
9,11/7/2015,452,936,Systems Analysis and Design,Business
10,5/6/2015,142,570,Basic College Vocabulary Strategies,Student Success
11,1/15/2016,196,585,College Algebra Essentials,Mathematics
12,12/30/2015,223,906,Database Systems,Computer Science
13,7/13/2015,618,894,International Economics,Economics
14,7/16/2015,438,923,Guide to Presentations,Business
15,9/14/2015,684,696,Entrepreneurial Finance,Business
16,2/2/2016,531,567,"Writing and Reading Across the Curriculum, Brief Edition",English
17,4/3/2015,584,918,Fundamentals of Futures and Options Markets,Business
18,1/6/2016,211,905,Horngren's Accounting,Business
19,1/27/2016,522,628,Business Math Brief,Business
20,11/26/2015,667,703,Principles of Macroeconomics,Economics
21,4/22/2015,406,936,Systems Analysis and Design,Business
22,2/18/2016,472,974,The Economics of Macro Issues,Economics
1,8/21/2015,659,555,"Global Issues, Local Arguments",English
2,12/13/2015,29,984,E-Commerce 2013,Business
3,10/4/2015,489,785,"Human Relations for Career and Personal Success: Concepts, Applications, & Skills",Business
4,3/25/2015,121,563,The Necessary Shakespeare,English
5,10/29/2015,150,792,Managing Engineering and Technology,Engineering
6,6/26/2015,370,483,Mathematics for Elementary Teachers with Activity Manual,Mathematics
7,5/16/2015,632,613,Business Math,Business
8,2/24/2016,443,919,MIS Essentials,Business
9,7/9/2015,572,621,Developmental Mathematics through Applications: Basic College Mathematics and Algebra,Mathematics
10,8/5/2015,635,897,Introduction to Management Accounting,Business
11,9/16/2015,666,913,Economics,Economics
12,1/30/2016,445,899,Personal Finance,Business
13,12/8/2015,227,899,Personal Finance,Business
14,3/22/2015,244,958,Macroeconomics,Economics
15,3/17/2015,333,592,Essential Math 4e,Mathematics
16,12/22/2015,381,592,Essential Math 4e,Mathematics
17,12/12/2015,357,550,Literature for Composition,English
18,5/31/2015,692,478,Starting out with Visual C# 2012 (with CD-Rom),Computer Science
19,5/22/2015,148,910,Managerial Economics,Economics
20,9/25/2015,381,947,Operations Management,Business
21,2/3/2016,111,633,Brief Calculus & Its Applications,Mathematics
22,5/15/2015,635,604,Calculus and Its Applications Expanded Version,Mathematics
23,8/2/2015,444,916,Management Information Systems,Business
24,1/20/2016,203,965,QuickBooks Pro 2013: A Complete Course,Business
25,3/23/2015,649,570,Basic College Vocabulary Strategies,Student Success
26,3/15/2015,475,933,Economics Today,Economics
27,7/26/2015,221,937,Microeconomics,Economics
28,5/4/2015,74,637,Elementary Statistics Using Excel,Statistics
29,1/23/2016,205,479,Elementary Statistics,Statistics
30,8/22/2015,114,706,Introduction to Engineering Analysis,Engineering
31,5/24/2015,207,596,Precalculus: A Unit Circle Approach,Mathematics
32,12/8/2015,415,983,Electronic Commerce 2012,Business
33,10/2/2015,188,701,Adaptive Filter Theory,Engineering
1,10/17/2015,496,570,Basic College Vocabulary Strategies,Student Success
2,3/13/2015,576,683,Ownership Series: Ownership: Accountability,Student Success
3,9/16/2015,352,953,Accounting Information Systems: The Crossroads of Accounting and IT 2e,Business
4,6/18/2015,425,703,Principles of Macroeconomics,Economics
5,10/24/2015,351,559,The Blair Reader,English
6,1/22/2016,621,639,An Introduction to Programming Using Visual Basic 2012(w/Visual Studio 2012 Express Edition DVD),Computer Science
7,11/11/2015,325,558,"Strategies for Successful Writing, Concise Edition",English
8,7/23/2015,659,911,Economics,Economics
9,2/5/2016,229,592,Essential Math 4e,Mathematics
10,11/19/2015,209,481,Mathematics All Around,Mathematics
1,9/30/2015,308,894,International Economics,Economics
2,5/10/2015,333,959,Introduction to Financial Accounting,Business
3,9/15/2015,92,692,Cryptography and Network Security: Principles and Practice,Computer Science
4,2/20/2016,143,566,Academic Reading,Student Success
5,1/15/2016,694,686,Ownership Series: Ownership: Study Strategies,Student Success
6,8/17/2015,591,563,The Necessary Shakespeare,English
7,7/13/2015,162,791,Essentials of Database Management,Computer Science
8,1/27/2016,246,639,An Introduction to Programming Using Visual Basic 2012(w/Visual Studio 2012 Express Edition DVD),Computer Science
9,8/6/2015,352,612,Precalculus with Modeling & Visualization,Mathematics
10,4/26/2015,510,944,Principles of Operations Management,Business
11,8/12/2015,85,785,"Human Relations for Career and Personal Success: Concepts, Applications, & Skills",Business
1,8/10/2015,367,585,College Algebra Essentials,Mathematics
2,7/5/2015,237,791,Essentials of Database Management,Computer Science
3,12/27/2015,502,927,International Management: Text and Cases,Business
4,2/6/2016,35,564,Read to Achieve: Gateway to Academic Reading,Student Success
5,4/20/2015,318,555,"Global Issues, Local Arguments",English
6,3/8/2015,274,548,"The Curious Writer, Concise Edition",English
7,6/24/2015,316,786,Managerial Accounting: Decision Making and Motivating Performance,Business
